
Gurobi 9.5.2 (mac64[arm]) logging started Mon Apr 24 17:52:26 2023

Set parameter LogFile to value "Java/output/iterative_model/scenario_seed_4_nJob_50_machineCount_1/mip_increment_1/log.txt"
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (mac64[arm])
Thread count: 8 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 2504 rows, 20553 columns and 230592 nonzeros
Model fingerprint: 0x5c04b178
Variable types: 0 continuous, 20553 integer (20553 binary)
Coefficient statistics:
  Matrix range     [1e+00, 4e+02]
  Objective range  [2e+01, 1e+07]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 7.198173e+07
Presolve removed 83 rows and 1347 columns
Presolve time: 0.26s
Presolved: 2421 rows, 19206 columns, 211573 nonzeros
Variable types: 0 continuous, 19206 integer (19194 binary)

Root relaxation: objective 1.499996e+04, 4214 iterations, 0.24 seconds (0.59 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 4372.51517    0  173 4378.00000 4372.51517  0.13%     -    1s
     0     0 4372.51529    0  197 4378.00000 4372.51529  0.13%     -    1s
     0     0 4372.77939    0  226 4378.00000 4372.77939  0.12%     -    2s
     0     0 4372.86168    0  237 4378.00000 4372.86168  0.12%     -    2s
     0     0 4372.87137    0  246 4378.00000 4372.87137  0.12%     -    2s
     0     0 4372.87137    0  241 4378.00000 4372.87137  0.12%     -    2s
     0     0 4373.48559    0  247 4378.00000 4373.48559  0.10%     -    2s
     0     0 4373.57585    0  223 4378.00000 4373.57585  0.10%     -    2s
     0     0 4373.57993    0  237 4378.00000 4373.57993  0.10%     -    2s
     0     0 4373.58046    0  240 4378.00000 4373.58046  0.10%     -    2s
     0     0 4373.83248    0  214 4378.00000 4373.83248  0.10%     -    2s
     0     0 4373.88750    0  229 4378.00000 4373.88750  0.09%     -    2s
     0     0 4373.89367    0  234 4378.00000 4373.89367  0.09%     -    2s
     0     0 4373.89500    0  229 4378.00000 4373.89500  0.09%     -    2s
     0     0 4374.08481    0  211 4378.00000 4374.08481  0.09%     -    2s
     0     0 4374.15240    0  222 4378.00000 4374.15240  0.09%     -    2s
     0     0 4374.15247    0  234 4378.00000 4374.15247  0.09%     -    2s
     0     0 4374.33469    0  264 4378.00000 4374.33469  0.08%     -    2s
     0     0 4374.38146    0  266 4378.00000 4374.38146  0.08%     -    2s
     0     0 4374.38206    0  260 4378.00000 4374.38206  0.08%     -    2s
     0     0 4374.44019    0  283 4378.00000 4374.44019  0.08%     -    2s
     0     0 4374.46405    0  278 4378.00000 4374.46405  0.08%     -    2s
     0     0 4374.47133    0  277 4378.00000 4374.47133  0.08%     -    2s
     0     0 4374.48118    0  274 4378.00000 4374.48118  0.08%     -    2s
     0     0 4374.48294    0  285 4378.00000 4374.48294  0.08%     -    2s
     0     0 4374.60627    0  281 4378.00000 4374.60627  0.08%     -    2s
     0     0 4374.60909    0  288 4378.00000 4374.60909  0.08%     -    2s
     0     0 4374.66559    0  271 4378.00000 4374.66559  0.08%     -    2s
     0     0 4374.66559    0  240 4378.00000 4374.66559  0.08%     -    2s
     0     0 4374.69249    0   56 4378.00000 4374.69249  0.08%     -    3s
     0     0 4374.69249    0   67 4378.00000 4374.69249  0.08%     -    3s
     0     0 4374.69249    0  107 4378.00000 4374.69249  0.08%     -    3s
     0     0 4374.69249    0  176 4378.00000 4374.69249  0.08%     -    3s
     0     0 4374.95793    0  151 4378.00000 4374.95793  0.07%     -    3s
     0     0 4375.11240    0  168 4378.00000 4375.11240  0.07%     -    3s
     0     0 4375.30047    0  183 4378.00000 4375.30047  0.06%     -    3s
     0     0 4375.37135    0  175 4378.00000 4375.37135  0.06%     -    3s
     0     0 4375.40047    0  185 4378.00000 4375.40047  0.06%     -    3s
     0     0 4375.40082    0  184 4378.00000 4375.40082  0.06%     -    3s
     0     0 4375.56015    0  190 4378.00000 4375.56015  0.06%     -    3s
     0     0 4375.57836    0  184 4378.00000 4375.57836  0.06%     -    3s
     0     0 4375.57836    0  187 4378.00000 4375.57836  0.06%     -    3s
     0     0 4376.01635    0  196 4378.00000 4376.01635  0.05%     -    3s
     0     0 4376.27242    0  219 4378.00000 4376.27242  0.04%     -    3s
     0     0 4376.38788    0  209 4378.00000 4376.38788  0.04%     -    3s
     0     0 4376.40812    0  213 4378.00000 4376.40812  0.04%     -    3s
     0     0 4376.41236    0  209 4378.00000 4376.41236  0.04%     -    3s
     0     0 4377.05845    0  209 4378.00000 4377.05845  0.02%     -    3s

Cutting planes:
  Gomory: 2
  Cover: 5
  Clique: 44
  MIR: 58
  StrongCG: 42
  GUB cover: 52
  Zero half: 10
  Mod-K: 1
  RLT: 12
  Relax-and-lift: 3

Explored 1 nodes (36492 simplex iterations) in 3.89 seconds (6.65 work units)
Thread count was 8 (of 8 available processors)

Solution count 7: 4378 18253 18265 ... 599455

Optimal solution found (tolerance 1.00e-04)
Best objective 4.378000000000e+03, best bound 4.378000000000e+03, gap 0.0000%

Gurobi 9.5.2 (mac64[arm]) logging started Mon Apr 24 17:59:11 2023

Set parameter LogFile to value "Java/output/iterative_model/scenario_seed_4_nJob_50_machineCount_1/mip_increment_1/log.txt"
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (mac64[arm])
Thread count: 8 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 2660 rows, 58838 columns and 707107 nonzeros
Model fingerprint: 0x57a792c3
Variable types: 0 continuous, 58838 integer (58838 binary)
Coefficient statistics:
  Matrix range     [1e+00, 4e+02]
  Objective range  [5e+00, 1e+07]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]

Warning: Completing partial solution with 58692 unfixed non-continuous variables out of 58838
User MIP start produced solution with objective 30192 (0.04s)
Loaded user MIP start with objective 30192

Presolve removed 29 rows and 3916 columns
Presolve time: 0.68s
Presolved: 2631 rows, 54922 columns, 652903 nonzeros
Variable types: 0 continuous, 54922 integer (54892 binary)
Found heuristic solution: objective 29882.000000

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   26650    2.5467632e+04   2.386452e+05   0.000000e+00      5s
   51776    2.7638336e+04   3.136288e+05   0.000000e+00     10s
   70523    2.7739565e+04   0.000000e+00   0.000000e+00     14s

Root relaxation: objective 2.773956e+04, 70523 iterations, 13.71 seconds (37.37 work units)
Total elapsed time = 15.05s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 27739.5648    0  497 29882.0000 27739.5648  7.17%     -   15s
H    0     0                    29788.000000 27739.5648  6.88%     -   15s
     0     0 27759.9266    0  683 29788.0000 27759.9266  6.81%     -   20s
     0     0 27759.9266    0  528 29788.0000 27759.9266  6.81%     -   30s
H    0     0                    29771.000000 27759.9266  6.76%     -   30s
H    0     0                    29769.000000 27759.9266  6.75%     -   30s
     0     0 27772.9292    0  792 29769.0000 27772.9292  6.71%     -   39s
     0     0 27775.5262    0  788 29769.0000 27775.5262  6.70%     -   42s
     0     0 27775.7399    0  801 29769.0000 27775.7399  6.70%     -   43s
     0     0 27775.7689    0  808 29769.0000 27775.7689  6.70%     -   43s
     0     0 27775.7689    0  812 29769.0000 27775.7689  6.70%     -   43s
H    0     0                    29752.000000 27775.7689  6.64%     -   49s
H    0     0                    29741.000000 27775.7689  6.61%     -   49s
     0     0 27797.3743    0  934 29741.0000 27797.3743  6.54%     -   49s
H    0     0                    29733.000000 27797.3743  6.51%     -   49s
     0     0 27809.6003    0  994 29733.0000 27809.6003  6.47%     -   55s
     0     0 27811.1240    0  975 29733.0000 27811.1240  6.46%     -   58s
     0     0 27811.3637    0  994 29733.0000 27811.3637  6.46%     -   58s
     0     0 27811.3700    0  998 29733.0000 27811.3700  6.46%     -   58s
     0     0 27819.9258    0 1038 29733.0000 27819.9258  6.43%     -   63s
H    0     0                    29724.000000 27819.9258  6.41%     -   63s
     0     0 27829.1620    0 1101 29724.0000 27829.1620  6.37%     -   69s
     0     0 27833.5595    0 1140 29724.0000 27833.5595  6.36%     -   75s
     0     0 27836.6262    0 1121 29724.0000 27836.6262  6.35%     -   81s
H    0     0                    29713.000000 27836.6262  6.31%     -   83s
     0     0 27836.8875    0 1139 29713.0000 27836.8875  6.31%     -   83s
     0     0 27836.9260    0 1139 29713.0000 27836.9260  6.31%     -   83s
     0     0 27836.9294    0 1125 29713.0000 27836.9294  6.31%     -   84s
     0     0 27846.9340    0 1125 29713.0000 27846.9340  6.28%     -   95s
H    0     0                    29711.000000 27846.9340  6.27%     -   95s
     0     0 27853.1544    0 1187 29711.0000 27853.1544  6.25%     -  101s
     0     0 27857.1926    0 1202 29711.0000 27857.1926  6.24%     -  109s
     0     0 27857.7127    0 1232 29711.0000 27857.7127  6.24%     -  114s
     0     0 27857.8982    0 1216 29711.0000 27857.8982  6.24%     -  115s
     0     0 27857.9781    0 1226 29711.0000 27857.9781  6.24%     -  116s
     0     0 27857.9834    0 1233 29711.0000 27857.9834  6.24%     -  117s
     0     0 27864.1760    0 1263 29711.0000 27864.1760  6.22%     -  123s
     0     0 27871.9546    0 1298 29711.0000 27871.9546  6.19%     -  133s
H    0     0                    29705.000000 27871.9546  6.17%     -  139s
     0     0 27874.5384    0 1310 29705.0000 27874.5384  6.16%     -  139s
     0     0 27875.4477    0 1361 29705.0000 27875.4477  6.16%     -  141s
     0     0 27875.7464    0 1381 29705.0000 27875.7464  6.16%     -  146s
     0     0 27875.8691    0 1371 29705.0000 27875.8691  6.16%     -  147s
     0     0 27875.9188    0 1353 29705.0000 27875.9188  6.16%     -  148s
     0     0 27879.2069    0 1326 29705.0000 27879.2069  6.15%     -  154s
     0     0 27881.5664    0 1403 29705.0000 27881.5664  6.14%     -  158s
     0     0 27883.5154    0 1435 29705.0000 27883.5154  6.13%     -  163s
     0     0 27884.0286    0 1436 29705.0000 27884.0286  6.13%     -  166s
     0     0 27884.2453    0 1460 29705.0000 27884.2453  6.13%     -  168s
     0     0 27884.3608    0 1456 29705.0000 27884.3608  6.13%     -  170s
     0     0 27884.4951    0 1413 29705.0000 27884.4951  6.13%     -  172s
     0     0 27884.5304    0 1436 29705.0000 27884.5304  6.13%     -  173s
     0     0 27887.9242    0 1431 29705.0000 27887.9242  6.12%     -  179s
     0     0 27890.2148    0 1431 29705.0000 27890.2148  6.11%     -  188s
     0     0          -    0      29705.0000 27890.2148  6.11%     -  196s

Cutting planes:
  Cover: 1
  Clique: 223
  MIR: 182
  StrongCG: 107
  GUB cover: 157
  Zero half: 6
  RLT: 1

Explored 1 nodes (534314 simplex iterations) in 196.01 seconds (512.93 work units)
Thread count was 8 (of 8 available processors)

Solution count 10: 29705 29711 29713 ... 29788

Time limit reached
Best objective 2.970500000000e+04, best bound 2.789100000000e+04, gap 6.1067%
